Source,Target,Type,Id,Label,timeset,Weight,directionality,interactions required,collaboration agreement,budget allocated,hr allocated,result,validation,loop?,response id,bloque
Acción Emprendedora,Universidad Mayor,Directed,0,,,4,Ellos nos buscaron,1,No,500_999,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A2=B2,""LOOP"",""ok"")",4,5
Acerca Redes,CoLab UC,Directed,1,,,4,Ellos nos buscaron,2,No,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A3=B3,""LOOP"",""ok"")",12,8
ACVC,3IE UTFSM,Directed,2,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B4=A4,""LOOP"",""ok"")",26,13
ACVC,Acafi,Directed,3,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B5=A5,""LOOP"",""ok"")",14,8
ACVC,Hub APTA,Directed,4,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B6=A6,""LOOP"",""ok"")",26,9
ACVC,Asociación de Empresas Familiares,Directed,5,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B7=A7,""LOOP"",""ok"")",26,14
ACVC,BID,Directed,6,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B8=A8,""LOOP"",""ok"")",14,20
ACVC,CMF,Directed,7,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B9=A9,""LOOP"",""ok"")",14,21
ACVC,CORFO,Directed,8,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B10=A10,""LOOP"",""ok"")",26,1
ACVC,Endeavor,Directed,9,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B11=A11,""LOOP"",""ok"")",26,7
ACVC,Founder List,Directed,10,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B12=A12,""LOOP"",""ok"")",26,17
ACVC,Hubtec,Directed,11,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B13=A13,""LOOP"",""ok"")",26,8
ACVC,Incuba UC,Directed,12,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B14=A14,""LOOP"",""ok"")",26,16
ACVC,INCUBATEC UFRO,Directed,13,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B15=A15,""LOOP"",""ok"")",26,11
ACVC,Invest Chile,Directed,14,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B16=A16,""LOOP"",""ok"")",26,3
ACVC,Know Hub Chile,Directed,15,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B17=A17,""LOOP"",""ok"")",26,10
ACVC,"Ministerio de Ciencia, Tecnología, Conocimiento e Innovación",Directed,16,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B18=A18,""LOOP"",""ok"")",26,4
ACVC,"Ministerio de Economía, Fomento y Turismo",Directed,17,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B19=A19,""LOOP"",""ok"")",26,5
ACVC,Prochile,Directed,18,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B20=A20,""LOOP"",""ok"")",26,2
ACVC,Sofofa,Directed,19,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B21=A21,""LOOP"",""ok"")",26,15
ACVC,Start-Up Chile,Directed,20,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B22=A22,""LOOP"",""ok"")",14,16
ACVC,UDD Ventures,Directed,21,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B23=A23,""LOOP"",""ok"")",26,12
ACVC,Universidad Adolfo Ibañez,Directed,22,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B24=A24,""LOOP"",""ok"")",14,10
ADN Mentores,INNOVO-USACH,Directed,23,,,5,Ellos nos buscaron,1,Sí,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A25=B25,""LOOP"",""ok"")",5,4
Alster Legal,Startup Weekend,Directed,24,,,4,Ellos nos buscaron,4,Sí,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A26=B26,""LOOP"",""ok"")",3,11
AMUCH,Universidad Mayor,Directed,25,,,3,Ellos nos buscaron,NA,No,NA,NA,NA,Analyze,"IF(A27=B27,""LOOP"",""ok"")",17,1
ASECH,Girls in Tech Chile,Directed,26,,,1,,,,,,,,"IF(B28=A28,""LOOP"",""ok"")",4,3
ASECH,Universidad Mayor,Directed,27,,,1,,,,,,,,"IF(B29=A29,""LOOP"",""ok"")",4,3
ASEXMA,INNOVO-USACH,Directed,28,,,4,Ellos nos buscaron,1,Sí,100_499,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A30=B30,""LOOP"",""ok"")",5,6
Asociacion de Generadoras de Chile,RT Electronics,Directed,29,,,3,Ellos nos buscaron,4,No,500_999,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A31=B31,""LOOP"",""ok"")",16,4
Asociación Nacional de Investigadores en Posgrado,Fundación Más Ciencia,Directed,30,,,2,Ellos nos buscaron,1,No,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A32=B32,""LOOP"",""ok"")",19,7
Babson College,Universidad Mayor,Directed,31,,,5,Ellos nos buscaron,5,Sí,"5,000_9,999",11_20,"Sí, la colaboración fue exitosa",Analyze,"IF(A33=B33,""LOOP"",""ok"")",4,2
Balloon Latam,UAutónoma,Directed,32,,,3,Nosotros los buscamos,5,Sí,0_99,04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(B34=A34,""LOOP"",""ok"")",N08,8
Balloon Latam,Universidad Adolfo Ibañez,Directed,33,,,3,Nosotros los buscamos,3,Sí,0_99,04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(B35=A35,""LOOP"",""ok"")",N08,2
Balloon Latam,Universidad de Concepción,Directed,34,,,3,Nosotros los buscamos,5,Sí,0_99,04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(B36=A36,""LOOP"",""ok"")",N08,6
Balloon Latam,Universidad Mayor,Directed,35,,,3,Nosotros los buscamos,4,Sí,0_99,04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(B37=A37,""LOOP"",""ok"")",N08,3
Balloon Latam,USM,Directed,36,,,3,Nosotros los buscamos,5,Sí,0_99,04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(B38=A38,""LOOP"",""ok"")",N08,7
Balloon Latam,UFT,Directed,37,,,4,Nosotros los buscamos,4,Sí,0_99,04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(B39=A39,""LOOP"",""ok"")",N08,4
Balloon Latam,UST,Directed,38,,,4,Nosotros los buscamos,4,Sí,0_99,04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(B40=A40,""LOOP"",""ok"")",N08,5
Balloon Latam,Laboratorio de Gobierno,Directed,39,,,4,Nosotros los buscamos,1,Sí,"5,000_9,999",04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(B41=A41,""LOOP"",""ok"")",N08,11
Balloon Latam,PUCC,Directed,40,,,5,,,,,,,,"IF(B42=A42,""LOOP"",""ok"")",PN8,C
Balloon Latam,PUCC,Directed,41,,,5,,,,,,,,"IF(B43=A43,""LOOP"",""ok"")",PN8,E
Balloon Latam,CORFO,Directed,42,,,5,Nosotros los buscamos,10,Sí,500_999,04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(B44=A44,""LOOP"",""ok"")",N08,9
Balloon Latam,Sistema B,Directed,43,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B45=A45,""LOOP"",""ok"")",N08,13
BCI,Startup Weekend,Directed,44,,,3,Ellos nos buscaron,2,No,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A46=B46,""LOOP"",""ok"")",3,5
BCI,Start-Up Chile,Directed,45,,,4,Ellos nos buscaron,5,Sí,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A47=B47,""LOOP"",""ok"")",N18,6
Caja Los Andes,Innova UTEM,Directed,46,,,1,,,,,,,,"IF(B48=A48,""LOOP"",""ok"")",7,6
Caja Los Andes,Socialab,Directed,47,,,1,,,,,,,,"IF(B49=A49,""LOOP"",""ok"")",7,6
Cámara Chilena de la Construcción,Incuba UC,Directed,48,,,4,Ellos nos buscaron,5,Sí,"100,000_999,999",04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(A50=B50,""LOOP"",""ok"")",18,6
CCS,Start-Up Chile,Directed,49,,,2,Ellos nos buscaron,4,No,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A51=B51,""LOOP"",""ok"")",N18,9
CCS,CHILETEC,Directed,50,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B52=A52,""LOOP"",""ok"")",N11,3
CCS,CoLab UC,Directed,51,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B53=A53,""LOOP"",""ok"")",N11,10
CCS,CORFO,Directed,52,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B54=A54,""LOOP"",""ok"")",N11,6
CCS,Endeavor,Directed,53,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B55=A55,""LOOP"",""ok"")",N11,4
CCS,Fundación Chile,Directed,54,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B56=A56,""LOOP"",""ok"")",N11,7
CCS,Fundación País Digital,Directed,55,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B57=A57,""LOOP"",""ok"")",N11,8
CCS,Imagine Lab,Directed,56,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B58=A58,""LOOP"",""ok"")",N11,9
CCS,Magical Startups,Directed,57,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B59=A59,""LOOP"",""ok"")",N11,2
CCS,Mujeres del Pacífico,Directed,58,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B60=A60,""LOOP"",""ok"")",N11,5
CCS,Santiago Innova,Directed,59,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B61=A61,""LOOP"",""ok"")",N11,1
CCS,Socialab,Directed,60,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B62=A62,""LOOP"",""ok"")",N11,11
CDN Estación Central,INNOVO-USACH,Directed,61,,,5,Ellos nos buscaron,1,Sí,100_499,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A63=B63,""LOOP"",""ok"")",5,3
CDT,Cámara Chilena de la Construcción,Directed,62,,,3,,,,,,,,"IF(B64=A64,""LOOP"",""ok"")",P22,V
CDT,Club de Innovación,Directed,63,,,3,,,,,,,,"IF(B65=A65,""LOOP"",""ok"")",P22,C
CDT,CORFO,Directed,64,,,3,,,,,,,,"IF(B66=A66,""LOOP"",""ok"")",P22,A
CDT,Observatorio tecnológico de la construcción,Directed,65,,,3,,,,,,,,"IF(B67=A67,""LOOP"",""ok"")",P22,P
CDT,Open beaucheff,Directed,66,,,3,,,,,,,,"IF(B68=A68,""LOOP"",""ok"")",P22,H
CDT,CORFO,Directed,67,,,5,,,,,,,,"IF(B69=A69,""LOOP"",""ok"")",P22,C
CDT,CORFO,Directed,68,,,5,,,,,,,,"IF(B70=A70,""LOOP"",""ok"")",P22,E
Centro de Energía UC,RT Electronics,Directed,69,,,2,Ellos nos buscaron,4,No,0_99,01_03,No se logró colaborar,Analyze,"IF(A71=B71,""LOOP"",""ok"")",16,8
Centro de Innovación UC Anacleto Angelini,Start-Up Chile,Directed,70,,,4,Ellos nos buscaron,2,No,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A72=B72,""LOOP"",""ok"")",N18,8
Charly.io,Start-Up Chile,Directed,71,,,5,Ellos nos buscaron,10,Sí,"50,000_99,999",01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A73=B73,""LOOP"",""ok"")",N18,10
ChileCowork,CORFO,Directed,72,,,5,Ellos nos buscaron,5,Sí,"3,000_4,999",01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(A74=B74,""LOOP"",""ok"")",6,7
CNN Chile,RT Electronics,Directed,73,,,5,Ellos nos buscaron,1,No,500_999,04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(A75=B75,""LOOP"",""ok"")",16,9
CoLab UC,Sistema B,Directed,74,,,2,Nosotros los buscamos,3,No,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(B76=A76,""LOOP"",""ok"")",12,6
CoLab UC,Simón de Cirene,Directed,75,,,3,Ellos nos buscaron,1,Sí,"5,000_9,999",21_30,"Sí, la colaboración fue exitosa",Analyze,"IF(A77=B77,""LOOP"",""ok"")",13,5
CoLab UC,Agora Partnerships,Directed,76,,,4,Nosotros los buscamos,3,No,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(B78=A78,""LOOP"",""ok"")",12,12
CoLab UC,CORFO,Directed,77,,,5,,,,,,,,"IF(B79=A79,""LOOP"",""ok"")",P7,C
CoLab UC,Centro de Innovación UC Anacleto Angelini,Directed,78,,,5,Nosotros los buscamos,3,No,"1,000_2,999",04_06,"Sí, la colaboración fue exitosa",Analyze,"IF(B80=A80,""LOOP"",""ok"")",12,4
CoLab UC,Simón de Cirene,Directed,79,,,5,Nosotros los buscamos,2,No,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(B81=A81,""LOOP"",""ok"")",12,3
CoLab UC,PUCC,Directed,80,,,5,,,,,,,,"IF(B82=A82,""LOOP"",""ok"")",P7,E
CoLab UC,CORFO,Directed,81,,,5,Nosotros los buscamos,10,Sí,"10,000_49,999",07_10,"Sí, la colaboración fue exitosa",Analyze,"IF(B83=A83,""LOOP"",""ok"")",12,2
CoLab UC,Acafi,Directed,82,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B84=A84,""LOOP"",""ok"")",12,14
CoLab UC,Desafío Levantemos Chile,Directed,83,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B85=A85,""LOOP"",""ok"")",12,18
CoLab UC,Doble Impacto,Directed,84,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B86=A86,""LOOP"",""ok"")",12,17
CoLab UC,Fis Ameris,Directed,85,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B87=A87,""LOOP"",""ok"")",12,16
CORFO,Revista Capital,Directed,86,,,3,Nosotros los buscamos,1,No,0_99,01_03,"Sí, la colaboración fue exitosa",Analyze,"IF(B88=A88,""LOOP"",""ok"")",6,8
CORFO,"Ministerio de Economía, Fomento y Turismo",Directed,87,,,5,Nosotros los buscamos,1,Sí,0_99,51_100,"Sí, la colaboración fue exitosa",Analyze,"IF(B89=A89,""LOOP"",""ok"")",6,1
CORFO,ADN Angels,Directed,88,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B90=A90,""LOOP"",""ok"")",9,9
CORFO,Alaya,Directed,89,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B91=A91,""LOOP"",""ok"")",9,13
CORFO,Broota,Directed,90,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B92=A92,""LOOP"",""ok"")",9,7
CORFO,Centro de Innovación UC Anacleto Angelini,Directed,91,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B93=A93,""LOOP"",""ok"")",6,24
CORFO,CoLab UC,Directed,92,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B94=A94,""LOOP"",""ok"")",6,15
CORFO,Dadneo,Directed,93,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B95=A95,""LOOP"",""ok"")",6,18
CORFO,Diario Financiero,Directed,94,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B96=A96,""LOOP"",""ok"")",6,12
CORFO,Doble Impacto,Directed,95,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B97=A97,""LOOP"",""ok"")",9,10
CORFO,Fondo Alerce,Directed,96,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B98=A98,""LOOP"",""ok"")",9,5
CORFO,Fondo Clin,Directed,97,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B99=A99,""LOOP"",""ok"")",9,6
CORFO,Fondo Vulcano,Directed,98,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B100=A100,""LOOP"",""ok"")",9,12
CORFO,Fundación Chile,Directed,99,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B101=A101,""LOOP"",""ok"")",6,20
CORFO,Fundación Telefónica Chile,Directed,100,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B102=A102,""LOOP"",""ok"")",6,19
CORFO,Gobierno Regional Metropolitano de Santiago,Directed,101,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B103=A103,""LOOP"",""ok"")",9,2
CORFO,INACAP,Directed,102,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B104=A104,""LOOP"",""ok"")",6,21
CORFO,Incuba UC,Directed,103,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B105=A105,""LOOP"",""ok"")",6,23
CORFO,INNOVO-USACH,Directed,104,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B106=A106,""LOOP"",""ok"")",6,16
CORFO,La Tercera,Directed,105,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B107=A107,""LOOP"",""ok"")",6,13
CORFO,Laboratorio de Gobierno,Directed,106,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B108=A108,""LOOP"",""ok"")",9,3
CORFO,Latam Ventures Club,Directed,107,,,3,NA,NA,NA,NA,NA,NA,No data,"IF(B109=A109,""LOOP"",""ok"")",9,4
